	genbank_id	description	taxonomy_name
3164	MT204963.1	MAG: Polar freshwater circular DNA virus isolate CN30_L16_4353, complete genome.	Polar freshwater circular DNA virus Viruses.
3165	MT204964.1	MAG: Circoviridae sp. isolate CN3_L16_1833, complete genome.	Circoviridae sp.
3166	MT204965.1	MAG: Polar freshwater circular DNA virus isolate CNX_L16_5673, complete genome.	Polar freshwater circular DNA virus Viruses.
3167	MT204966.1	MAG: Circoviridae sp. isolate CN3_L16_2268, complete genome.	Circoviridae sp.
3168	MT204968.1	MAG: Polar freshwater circular DNA virus isolate CN71_L16_5601, complete genome.	Polar freshwater circular DNA virus Viruses.
3169	MT204969.1	MAG: Polar freshwater circular DNA virus isolate CN38_L16_3957, complete genome.	Polar freshwater circular DNA virus Viruses.
3170	MT204970.1	MAG: Polar freshwater circular DNA virus isolate CN92_L16_2518, complete genome.	Polar freshwater circular DNA virus Viruses.
3171	MT204971.1	MAG: Polar freshwater circular DNA virus isolate CNX_L16_3660, complete genome.	Polar freshwater circular DNA virus Viruses.
3172	MT204972.1	MAG: Polar freshwater circular DNA virus isolate CNX_L16_5396, complete genome.	Polar freshwater circular DNA virus Viruses.
3173	MT204973.1	MAG: Polar freshwater circular DNA virus isolate CN121_L16_4944, complete genome.	Polar freshwater circular DNA virus Viruses.
3174	MT204974.1	MAG: Polar freshwater circular DNA virus isolate CN68_L16_5680, complete genome.	Polar freshwater circular DNA virus Viruses.
3175	MT204975.1	MAG: Circoviridae sp. isolate CN34_L16_3157, complete genome.	Circoviridae sp.
3176	MT204976.1	MAG: Polar freshwater circular DNA virus isolate CN60_L16_4332, complete genome.	Polar freshwater circular DNA virus Viruses.
3177	MT204977.1	MAG UNVERIFIED: Polar freshwater circular DNA virus isolate CNX_L16_5960, complete genome.	Polar freshwater circular DNA virus Viruses.
3178	MT204980.1	MAG: Genomoviridae sp. isolate CN28_L16_1748, complete genome.	Genomoviridae sp.
3179	MT204981.1	MAG: Circoviridae sp. isolate CN3_L16_2549, complete genome.	Circoviridae sp.
3180	MT204983.1	MAG: Polar freshwater circular DNA virus isolate CN59_L16_3974, complete genome.	Polar freshwater circular DNA virus Viruses.
3181	MT204984.1	MAG: Circoviridae sp. isolate CN13_L16_2166, complete genome.	Circoviridae sp.
3182	MT204986.1	MAG: Polar freshwater circular DNA virus isolate CN39_L16_2273, complete genome.	Polar freshwater circular DNA virus Viruses.
3183	MT204987.1	MAG: Circoviridae sp. isolate CN2_L16_1094, complete genome.	Circoviridae sp.
3184	MT204988.1	MAG: Polar freshwater circular DNA virus isolate CN36_L16_4021, complete genome.	Polar freshwater circular DNA virus Viruses.
3185	MT204989.1	MAG: Polar freshwater circular DNA virus isolate CN107_L16_3784, complete genome.	Polar freshwater circular DNA virus Viruses.
3186	MT204990.1	MAG: Polar freshwater circular DNA virus isolate CN21_L16_5679, complete genome.	Polar freshwater circular DNA virus Viruses.
3187	MT204991.1	MAG: Polar freshwater circular DNA virus isolate CN67_L16_5457, complete genome.	Polar freshwater circular DNA virus Viruses.
3188	MT204992.1	MAG: Circoviridae sp. isolate CN13_L16_4940, complete genome.	Circoviridae sp.
3189	MT204993.1	MAG: Circoviridae sp. isolate CN3_L16_2877, complete genome.	Circoviridae sp.
3190	MT204994.1	MAG: Polar freshwater circular DNA virus isolate CN88_L16_5202, complete genome.	Polar freshwater circular DNA virus Viruses.
3191	MT204995.1	MAG: Circoviridae sp. isolate CN3_L16_3158, complete genome.	Circoviridae sp.
3192	MT204996.1	MAG: Polar freshwater circular DNA virus isolate CN77_L16_3283, complete genome.	Polar freshwater circular DNA virus Viruses.
3193	MT204997.1	MAG: Polar freshwater circular DNA virus isolate CN68_L16_5123, complete genome.	Polar freshwater circular DNA virus Viruses.
3194	MT204998.1	MAG: Polar freshwater circular DNA virus isolate CN21_L16_5770, complete genome.	Polar freshwater circular DNA virus Viruses.
3195	MT205000.1	MAG: Polar freshwater circular DNA virus isolate CN97_L16_5589, complete genome.	Polar freshwater circular DNA virus Viruses.
3196	MT205001.1	MAG: Polar freshwater circular DNA virus isolate CN87_L16_3845, complete genome.	Polar freshwater circular DNA virus Viruses.
3197	MT205002.1	MAG: Circoviridae sp. isolate CN23_L16_2507, complete genome.	Circoviridae sp.
3198	MT205003.1	MAG: Polar freshwater circular DNA virus isolate CN81_L16_5223, complete genome.	Polar freshwater circular DNA virus Viruses.
3199	MT205004.1	MAG: Polar freshwater circular DNA virus isolate CN42_L16_5849, complete genome.	Polar freshwater circular DNA virus Viruses.
3200	MW601313.1	Hepatitis B virus strain HBV088, complete genome.	Hepatitis B virus
3201	MW601314.1	Hepatitis B virus strain HBV089, complete genome.	Hepatitis B virus
3202	MW601315.1	Hepatitis B virus strain HBV090, complete genome.	Hepatitis B virus
3203	MW601316.1	Hepatitis B virus strain HBV091, complete genome.	Hepatitis B virus
3204	MW601317.1	Hepatitis B virus strain HBV092, complete genome.	Hepatitis B virus
3205	MW601318.1	Hepatitis B virus strain HBV093, complete genome.	Hepatitis B virus
3206	MW601319.1	Hepatitis B virus strain HBV094, complete genome.	Hepatitis B virus
3207	MW601320.1	Hepatitis B virus strain HBV095, complete genome.	Hepatitis B virus
3208	MW601321.1	Hepatitis B virus strain HBV096, complete genome.	Hepatitis B virus
3209	MW601322.1	Hepatitis B virus strain HBV097, complete genome.	Hepatitis B virus
3210	MW601323.1	Hepatitis B virus strain HBV098, complete genome.	Hepatitis B virus
3211	MW601324.1	Hepatitis B virus strain HBV099, complete genome.	Hepatitis B virus
3212	MW601325.1	Hepatitis B virus strain HBV100, complete genome.	Hepatitis B virus
3213	MW601326.1	Hepatitis B virus strain HBV101, complete genome.	Hepatitis B virus
3214	MW601327.1	Hepatitis B virus strain HBV102, complete genome.	Hepatitis B virus
3215	MW601328.1	Hepatitis B virus strain HBV103, complete genome.	Hepatitis B virus
3216	MW601329.1	Hepatitis B virus strain HBV104, complete genome.	Hepatitis B virus
3217	MW601330.1	Hepatitis B virus strain HBV105, complete genome.	Hepatitis B virus
3218	MW601331.1	Hepatitis B virus strain HBV106, complete genome.	Hepatitis B virus
3219	MW601332.1	Hepatitis B virus strain HBV107, complete genome.	Hepatitis B virus
3220	MW601333.1	Hepatitis B virus strain HBV108, complete genome.	Hepatitis B virus
3221	MW601335.1	Hepatitis B virus strain HBV110, complete genome.	Hepatitis B virus
3222	MW601336.1	Hepatitis B virus strain HBV111, complete genome.	Hepatitis B virus
3223	MW601337.1	Hepatitis B virus strain HBV112, complete genome.	Hepatitis B virus
3224	MW601338.1	Hepatitis B virus strain HBV113, complete genome.	Hepatitis B virus
3225	MW601340.1	Hibiscus latent Fort Pierce virus isolate SKM movement protein and coat protein genes, partial cds.	Hibiscus latent Fort Pierce virus
3226	MW601947.1	Porcine smacovirus-1 isolate P20_50_BR, complete genome.	Porcine smacovirus-1
3227	MW601948.1	Porcine associated circular DNA virus-4 isolate P20_55_BR, complete genome.	Porcine associated circular DNA virus-4
3228	MW601949.1	Porcine associated circular DNA virus-7 isolate P20_76_BR, complete genome.	Porcine associated circular DNA virus-7
3229	MW601950.1	Porcine associated circular DNA virus-8 isolate P20_47_BR, complete genome.	Porcine associated circular DNA virus-8
3230	MW601951.1	Porcine associated circular DNA virus-9 isolate P20_85_BR, complete genome.	Porcine associated circular DNA virus-9
3231	MW601952.1	Porcine associated circular DNA virus-10 isolate P20_80_BR, complete genome.	Porcine associated circular DNA virus-10
3232	MW601953.1	Porcine associated circular DNA virus-2 isolate P20_36_BR, complete genome.	Porcine associated circular DNA virus-2
3233	MW601954.1	Porcine associated circular DNA virus-3 isolate P20_37_BR, complete genome.	Porcine associated circular DNA virus-3
3234	MW601957.1	Porcine genomovirus-2 isolate P20_60_BR, complete genome.	Porcine genomovirus-2
3235	MW601958.1	Porcine genomovirus-3 isolate P20_68_BR, complete genome.	Porcine genomovirus-3
3236	MW602393.1	UNVERIFIED_ASMBLY: Tomato severe rugose virus isolate B DF_500 JP_LVV 209 segment DNA-B genomic sequence.	Tomato severe rugose virus
3237	OP779319.1	Hibiscus chlorotic ringspot virus, complete genome.	Hibiscus chlorotic ringspot virus
3238	OP781314.1	Human betaherpesvirus 5 isolate 9 glycoprotein B (UL55) gene, partial cds.	Human betaherpesvirus 5
3239	OP781326.1	HIV-1 isolate CY397 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds.	Human immunodeficiency virus 1
3240	OP781327.1	HIV-1 isolate CY512 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds.	Human immunodeficiency virus 1
3241	OP781328.1	HIV-1 isolate CY590 from Cyprus gag protein (gag) gene, complete cds; and pol protein (pol) and vif protein (vif) genes, partial cds.	Human immunodeficiency virus 1
3242	OP781330.1	HIV-1 isolate CY710 from Cyprus gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), and envelope glycoprotein (env) genes, complete cds.	Human immunodeficiency virus 1
3243	OP784948.1	Mastadenovirus sp. isolate 2014101117_MUWRP/AdV/0054/2017 hexon gene, partial cds.	Mastadenovirus sp.
3244	OP784949.1	Mastadenovirus sp. isolate 2014100445_MUWRP/AdV/0046/2016 hexon gene, partial cds.	Mastadenovirus sp.
3245	OP784950.1	Mastadenovirus sp. isolate 2014100818_MUWRP/AdV/0049/2016 hexon gene, partial cds.	Mastadenovirus sp.
3246	OP784951.1	Mastadenovirus sp. isolate 2014100272_MUWRP/AdV/0041/2016 hexon gene, partial cds.	Mastadenovirus sp.
3247	OP784954.1	Mastadenovirus sp. isolate 2009100062_MUWRP/AdV/0002/2016 hexon gene, partial cds.	Mastadenovirus sp.
3248	OP784955.1	Mastadenovirus sp. isolate 2016100594_MUWRP/AdV/0065/2017 hexon gene, partial cds.	Mastadenovirus sp.
3249	OP784956.1	Mastadenovirus sp. isolate 2013100169_MUWRP/AdV/0027/2016 hexon gene, partial cds.	Mastadenovirus sp.
3250	OP784958.1	Mastadenovirus sp. isolate 2016100625_MUWRP/AdV/0066/2017 hexon gene, partial cds.	Mastadenovirus sp.
3251	OP784959.1	Mastadenovirus sp. isolate 2016100556_MUWRP/AdV/0063/2017 hexon gene, partial cds.	Mastadenovirus sp.
3252	OP784960.1	Mastadenovirus sp. isolate 2012100252_MUWRP/AdV/0021/2016 hexon gene, partial cds.	Mastadenovirus sp.
3253	OP784962.1	Mastadenovirus sp. isolate 2013100155_MUWRP/AdV/0025/2016 hexon gene, partial cds.	Mastadenovirus sp.
3254	OP785044.1	Chilli veinal mottle virus isolate YN936 coat protein gene, partial cds.	Chilli veinal mottle virus
3255	OP785058.1	Chilli veinal mottle virus isolate YN459 coat protein gene, partial cds.	Chilli veinal mottle virus
3256	OP785695.1	Porcine reproductive and respiratory syndrome virus isolate PRRSV-CH-SDLY28-2022 nonstructural protein 2 gene, partial cds.	Porcine reproductive and respiratory syndrome virus
3257	OP787478.1	UNVERIFIED: African swine fever virus strain Backyard_pig/Mongolia/SS_3/2019, partial genome.	African swine fever virus
3258	OP788150.1	Dengue virus type I isolate 22DX-7-0064 polyprotein, envelope protein E region, (POLY) gene, partial cds.	dengue virus type I
3259	OP788159.1	Dengue virus type I isolate 22DX-3-0367 polyprotein, envelope protein E region, (POLY) gene, partial cds.	dengue virus type I
3260	MW686659.1	Norovirus GII isolate 11113063 VP1 (ORF2) gene, partial cds.	Norovirus GII
3261	MW686666.1	Norovirus GII isolate 16051169 VP1 (ORF2) gene, partial cds.	Norovirus GII
3262	MW686667.1	Norovirus GII isolate 17023094 VP1 (ORF2) gene, partial cds.	Norovirus GII
3263	MW686672.1	Norovirus GII isolate 11112107 VP1 (ORF2) gene, partial cds.	Norovirus GII
3264	MW686676.1	Norovirus GII isolate 13051232 VP1 (ORF2) gene, partial cds.	Norovirus GII
3265	MW686677.1	Norovirus GII isolate 14051062 VP1 (ORF2) gene, partial cds.	Norovirus GII
3266	MW686678.1	Norovirus GII isolate 13023144 VP1 (ORF2) gene, partial cds.	Norovirus GII
3267	MW686698.1	Norovirus GII isolate 12051051 VP1 (ORF2) gene, partial cds.	Norovirus GII
3268	MW686704.1	Norovirus GII isolate 14051157 VP1 (ORF2) gene, partial cds.	Norovirus GII
3269	MW686709.1	Norovirus GII isolate 17121122 VP1 (ORF2) gene, partial cds.	Norovirus GII
3270	MW686712.1	Norovirus GII isolate 18051155 VP1 (ORF2) gene, partial cds.	Norovirus GII
3271	MW686714.1	Norovirus GII isolate 13023062 VP1 (ORF2) gene, partial cds.	Norovirus GII
3272	MW686715.1	Norovirus GII isolate 14051110 VP1 (ORF2) gene, partial cds.	Norovirus GII
3273	MW686717.1	Norovirus GII isolate 16051107 VP1 (ORF2) gene, partial cds.	Norovirus GII
3274	MW686719.1	Norovirus GII isolate 15051062 VP1 (ORF2) gene, partial cds.	Norovirus GII
3275	MW686724.1	Norovirus GII isolate 15051073 VP1 (ORF2) gene, partial cds.	Norovirus GII
3276	MW686770.1	UNVERIFIED: Human adenovirus 31 isolate Pt52_S1_A31 sequence.	Human adenovirus 31
3277	MW772512.1	Influenza A virus (A/swine/Brazil/123-19/2019(H1N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds.	Influenza A virus
3278	MW772514.1	Influenza A virus (A/swine/Brazil/124-19/2019(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence.	Influenza A virus
3279	MW772515.1	Influenza A virus (A/swine/Brazil/124-19/2019(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds.	Influenza A virus
3280	MW772517.1	Influenza A virus (A/swine/Brazil/124-19/2019(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds.	Influenza A virus
3281	MW772518.1	Influenza A virus (A/swine/Brazil/124-19/2019(H1N1)) segment 6 neuraminidase (NA) gene, complete cds.	Influenza A virus
3282	MW772520.1	Influenza A virus (A/swine/Brazil/124-19/2019(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds.	Influenza A virus
3283	MW772521.1	Influenza A virus (A/swine/Brazil/149-19/2019(H1N2)) segment 1 polymerase PB2 (PB2) gene, complete cds.	Influenza A virus
3284	MW772522.1	Influenza A virus (A/swine/Brazil/149-19/2019(H1N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds.	Influenza A virus
3285	MW772523.1	Influenza A virus (A/swine/Brazil/149-19/2019(H1N2)) segment 4 hemagglutinin (HA) gene, complete cds.	Influenza A virus
3286	MW772525.1	Influenza A virus (A/swine/Brazil/149-19/2019(H1N2)) segment 6 neuraminidase (NA) gene, complete cds.	Influenza A virus
3287	MW772528.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 1 polymerase PB2 (PB2) gene, complete cds.	Influenza A virus
3288	MW772529.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence.	Influenza A virus
3289	MW772530.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds.	Influenza A virus
3290	MW772531.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 4 hemagglutinin (HA) gene, complete cds.	Influenza A virus
3291	MW772532.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 5 nucleocapsid protein (NP) gene, complete cds.	Influenza A virus
3292	MW772533.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 6 neuraminidase (NA) gene, complete cds.	Influenza A virus
3293	MW772535.1	Influenza A virus (A/swine/Brazil/011-20/2020(H1N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds.	Influenza A virus
3294	MW772560.1	Influenza A virus (A/swine/Brazil/066-19-2/2018(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds.	Influenza A virus
3295	MW772561.1	Influenza A virus (A/swine/Brazil/066-19-2/2018(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence.	Influenza A virus
3296	MW772562.1	Influenza A virus (A/swine/Brazil/066-19-2/2018(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds.	Influenza A virus
3297	MW772565.1	Influenza A virus (A/swine/Brazil/066-19-2/2018(H1N1)) segment 6 neuraminidase (NA) gene, complete cds.	Influenza A virus
3298	MW772567.1	Influenza A virus (A/swine/Brazil/066-19-2/2018(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds.	Influenza A virus
3299	MW772570.1	Influenza A virus (A/swine/Brazil/068-19-3/2018(H1N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds.	Influenza A virus
3300	FJ473933.1	HIV-1 isolate OXSC497 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
3301	FJ473934.1	HIV-1 isolate OXSC498 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
3302	FJ473935.1	HIV-1 isolate OXSC499 from United Kingdom nonfunctional gag protein (gag) gene, partial sequence.	Human immunodeficiency virus 1
3303	FJ473940.1	HIV-1 isolate OXSC504 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
3304	FJ473944.1	HIV-1 isolate OXSC508 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
3305	FJ473950.1	HIV-1 isolate OXSC514 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
3306	FJ473951.1	HIV-1 isolate OXSC515 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
3307	FJ473956.1	HIV-1 isolate OXSC520 from United Kingdom gag protein (gag) gene, partial cds.	Human immunodeficiency virus 1
